"","CD4 T cells","CD14+ Monocytes","Dendritic cells","NK cells","CD8 T cells","B cells","Megakaryocytes","FCGR3A+ Monocytes"
"45",0.786557997925364,0.365287566176025,0.794350134787057,0.113975413538581,0.311921446044157,0.656297795371234,0.841907449702733,0.453419345433687
"46",0.761931840711775,0.346858445179371,0.815042965332321,0.112626598832301,0.30396574801017,0.655349340762774,0.819253498703485,0.455373093572036
"47",0.77657120375956,0.357043999174843,0.796453564115017,0.104833644852961,0.312060620714873,0.66035674680317,0.800030509477799,0.409052682785595
"48",0.753030178470381,0.347723253173447,0.818393291322373,0.105226995190212,0.319795806264908,0.6451684518764,0.820526171842136,0.394376869590603
"49",0.792063696405897,0.331689441439111,0.809582664757506,0.133285583637771,0.340875792987457,0.659973907681862,0.828886518804548,0.421443190830156
"50",0.803378364052789,0.37066300779386,0.782249673748007,0.10373613939216,0.353594205203128,0.674744329100448,0.827822035208965,0.423040463624156
"51",0.770043043553879,0.350785295835689,0.811167853548817,0.128084598025407,0.334087548162441,0.66989354136111,0.805742164720051,0.437459074631717
"52",0.752430666888655,0.367288856124561,0.800759501254861,0.141101848439481,0.339625497791106,0.655260350094267,0.827001628635254,0.430344964861987
"53",0.778466876652761,0.345666813792332,0.79966934509328,0.10946242616592,0.355765583548904,0.673408438570777,0.852142546811659,0.425973449930506
"54",0.781190125009139,0.346483604714938,0.780718880582459,0.138673928239322,0.322261697793903,0.667964055873495,0.827091570220015,0.435604114627632
"55",0.789346367150047,0.352732700295844,0.794718431368101,0.146540089083151,0.358286036962718,0.676985753586703,0.815454613211464,0.472044098740722
"56",0.78971384016964,0.349818988942786,0.807511309629461,0.130988372124331,0.300452282448727,0.665936542052955,0.846134521726319,0.427201674811227
"57",0.783470468211013,0.38664695786805,0.815957144606187,0.149199767318331,0.354640878890717,0.673093781417677,0.831053217390882,0.464680557250547
"58",0.775791319911938,0.381629457986721,0.788165876589329,0.139179023791145,0.327318279375363,0.682101712535364,0.850981127869409,0.454431234793574
"59",0.793241628223398,0.373680875643035,0.79807340629008,0.170056630430807,0.309291425432755,0.673676144181837,0.830788361707143,0.450367622021856
"60",0.771028111053723,0.371316396879752,0.813532593773499,0.148633230106321,0.335002637600589,0.642101814327047,0.809159902744294,0.460492180413214
"61",0.78030170221682,0.370768324618912,0.829173632329551,0.159600984167604,0.365905171515122,0.677037469017426,0.851373554340966,0.470665712159731
"62",0.788615095561615,0.384311891161751,0.820900889882166,0.1753355209178,0.348906559839302,0.684110609067712,0.855758158295932,0.477940811097583
"63",0.790217880642747,0.3675137940843,0.803680863172248,0.106574525602957,0.343168290657405,0.686726459833271,0.845468595059607,0.478699595679983
"64",0.781530373287411,0.403717148229098,0.818911208001768,0.122715769553551,0.35602023741117,0.666089332510106,0.848970204412536,0.458829993142749
"65",0.792410504401774,0.377657403614632,0.789457090091695,0.141950439443463,0.356253717333985,0.706708435662988,0.843724784705439,0.479987087884122
"66",0.791395769192536,0.3944301987742,0.816588516357144,0.157839088199763,0.368843508640334,0.678131714790784,0.828845985105636,0.484603760502871
"67",0.786650684108119,0.398460468167188,0.821431294128677,0.15244872259782,0.361355421376756,0.700713067879106,0.874420420875436,0.44741271185958
"68",0.779531151931508,0.377148700556348,0.814566266519151,0.16799359275807,0.356281122380863,0.672663795298907,0.855929274049524,0.419681600395512
"69",0.782261509679487,0.407679629642077,0.851575939589069,0.182397810559815,0.391187799629245,0.699440763455554,0.835453805924582,0.492570877320849
"70",0.799607782115818,0.380872465405722,0.821320324318132,0.183570981923718,0.348087190779092,0.699458092459244,0.839455558819022,0.495143344719913
"71",0.809496843263066,0.377739315907739,0.811395855268201,0.186344598463689,0.360338710496985,0.66824942837191,0.832520882312325,0.438472546379668
"72",0.796834587899706,0.374519624664684,0.834580201188611,0.164510968269806,0.361341233773232,0.698116657719391,0.809167847611003,0.480718751334138
"73",0.790773051198558,0.41854693254013,0.809824278058109,0.14193059548217,0.362620865929596,0.673391985854774,0.877262124323408,0.474536825840758
"74",0.798273309129091,0.408142053341322,0.817882836903268,0.191051907916986,0.36219609411076,0.700951440753938,0.855157743583999,0.471202271625394
"75",0.80830246114666,0.413822467343401,0.821026140971134,0.172643130286479,0.385684523241651,0.694240587408025,0.877643376278745,0.500767994138997
"76",0.795465613035078,0.405470221313225,0.818773226149781,0.166747310381339,0.33256327627839,0.673451384072136,0.822178268322634,0.495909974720635
"77",0.805067621755129,0.414827418530049,0.803889668105403,0.168310588813694,0.395585119491432,0.692106455008948,0.867434335193148,0.469898254939123
"78",0.804983681208471,0.414124486696933,0.832120423551119,0.166969572360364,0.398242559458097,0.7009986726363,0.82323462471766,0.477017633848905
"79",0.790714503728063,0.382067152144996,0.82890565496641,0.162808166563692,0.403549619792468,0.712094861306571,0.834973517558044,0.503941697022001
"80",0.800820555073731,0.407519042202302,0.864982857571276,0.191073707055364,0.402403492844994,0.709380293935641,0.842072532786929,0.507026412527175
"81",0.798774310711418,0.38690679378838,0.844917346368923,0.17438618521343,0.36363970193696,0.701160395330206,0.886428543638355,0.506277213336097
"82",0.798287812522187,0.386511750283444,0.816582775116902,0.174805379880611,0.381402224233527,0.709587641950859,0.838492984030135,0.523779437576976
"83",0.814514343346251,0.396218297272942,0.817589602119583,0.181732468570305,0.396293358162798,0.696482606137762,0.890318103865095,0.507616528912901
"84",0.826707033427328,0.422972354086588,0.814034031288575,0.199934853352992,0.405333267916797,0.676347709106217,0.845644753601505,0.473067359606369
"85",0.802837213517579,0.430911140494859,0.861361670420723,0.198347981874439,0.367366978093911,0.714319139894786,0.849511087673993,0.509241679737411
"86",0.812772021948004,0.412233396628036,0.862068946294846,0.190822415411747,0.396164645293069,0.704101230055781,0.824895354009402,0.475158193892519
"87",0.798286508028202,0.420615609723473,0.837429133883934,0.219807752895058,0.407200196419611,0.688618395125265,0.878093030014454,0.497338414375943
"88",0.803661950074171,0.452370452605135,0.848744596519855,0.165479176484049,0.4078734612815,0.728285725214791,0.852586316968464,0.4927471651173
"89",0.805812182190622,0.423844165590375,0.843146641666883,0.187878777695862,0.379679649215252,0.703572804740871,0.871389458860615,0.516168819029401
"90",0.798432961269285,0.403068435466761,0.828939108207501,0.201297389282299,0.441134438221775,0.704753950526189,0.905806697080348,0.500222893575128
"91",0.800481493147139,0.439229346562461,0.814433750894689,0.205607838615174,0.390516621212265,0.713560098380924,0.883163753493814,0.524080445352887
"92",0.811255944966827,0.426339074128955,0.837414469069098,0.175996834429264,0.387984015169255,0.708763481396377,0.892873610176117,0.507765841642536
"93",0.813564017195863,0.454625398917106,0.855452129605428,0.188528184057023,0.415342843739633,0.723195039767331,0.871114554009136,0.5098725574559
"94",0.812480443733813,0.4369319976894,0.842441356538509,0.225941037202637,0.432905888874745,0.702335072631146,0.853649261780169,0.51819060005559
"95",0.816239071040632,0.417636268526357,0.858722097520752,0.217854253933493,0.395303528425791,0.706427080085666,0.853348484088202,0.531576687534395
"96",0.805869659894297,0.418120882257352,0.834733962566135,0.219170529971513,0.441265841121509,0.727651475101347,0.864846420045733,0.534494323553756
"97",0.791876004128524,0.413202560701886,0.886509355615638,0.209088580177545,0.398236400081469,0.714484658038066,0.898574495773656,0.496063207072446
"98",0.814303321392392,0.468478757599408,0.818343164035068,0.219231502833486,0.420005681164012,0.714888523431696,0.835626861460749,0.543275495918171
"99",0.802754871287029,0.42038211112862,0.830846307531824,0.216879926869264,0.418785857862058,0.710089315153425,0.882664408442521,0.514132710991271
"100",0.813082376822715,0.450275761174044,0.844437324450064,0.219039321672396,0.409235424200398,0.727566030232863,0.869262898137063,0.523350959339639
"101",0.807856838846637,0.436137306326556,0.86649115918856,0.202708044877262,0.386355380340813,0.722600487598064,0.87731088377193,0.525956578022844
"102",0.816911653873764,0.439873240703117,0.857619437682872,0.184402419002596,0.442871223979289,0.712114168011786,0.876878668760565,0.526622388441006
"103",0.822596024113856,0.419025924437872,0.844135269135421,0.223708536661985,0.416759700860111,0.716868000889004,0.856502503130163,0.518206221021505
"104",0.813900632830352,0.456769260604199,0.884124818917283,0.236475955274987,0.36975292793571,0.71684482174865,0.868043026920663,0.529209922328746
"105",0.822396676076416,0.41949704104928,0.836290304793003,0.204671303572835,0.41150223026326,0.743634829989389,0.891639364837627,0.548899506681069
"106",0.810809029033528,0.431229200828584,0.848907401027218,0.219427575537272,0.446816592424789,0.731782984109106,0.912179623246456,0.575712957766191
"107",0.82029547506395,0.434574776990139,0.866098468142371,0.206233966468916,0.411743791045368,0.720729871543299,0.862383181213142,0.514978097290925
"108",0.807589313104036,0.414047248913852,0.876724425796729,0.223264397546663,0.407115966452443,0.737996632747975,0.872495994901943,0.545183895799224
"109",0.830060949890811,0.454380366233547,0.862041276403788,0.224760662431342,0.439429653602951,0.683427528780619,0.883459616026563,0.547522561587244
"110",0.809395924339162,0.475733349978476,0.847853177448335,0.244847954506673,0.429173228370661,0.723018466493863,0.882899617379384,0.537447602910933
"111",0.810287747696834,0.474453910680329,0.823596822810915,0.214708113939184,0.42310554944641,0.713032411070392,0.888924328343205,0.554588444552309
"112",0.848057138242571,0.453419997022681,0.844240409939263,0.249388185834919,0.418846677480155,0.72226736742116,0.87006101295743,0.551675149932097
"113",0.818293182932422,0.454497525712197,0.82020471741084,0.226517784940122,0.419238765653704,0.706447873642211,0.895762197546193,0.540715148130334
"114",0.815895750542329,0.440107508956947,0.841496283549273,0.233953343160638,0.413379735840188,0.726191587959263,0.873284440847429,0.538327417834403
"115",0.804411474501376,0.447482988383433,0.864038073049075,0.250096171499748,0.420367721782416,0.714652638330733,0.912590265647708,0.554659394650542
"116",0.810122521220641,0.443041405296372,0.824001572098594,0.222271041949283,0.428260621209521,0.711580672278544,0.9056253829657,0.536681733925332
"117",0.820476999188702,0.472200481568378,0.83269249687376,0.238909783997583,0.448016244919056,0.72450093688121,0.90667234817349,0.523928116237693
"118",0.827350249538346,0.491788094699659,0.851185346779233,0.239553039103217,0.428755372835408,0.735850830927771,0.917769421386502,0.536947059014438
"119",0.79641859777046,0.480777502177684,0.881740988272662,0.24633742574597,0.434238535433482,0.715043730491082,0.917572197251842,0.558898821900036
"120",0.834026600447836,0.468728290506309,0.865976170770706,0.229219282958673,0.437550600376119,0.74325652614447,0.861539450096836,0.579817522984248
"121",0.835321021390702,0.436632466375123,0.882876527784312,0.254850118432648,0.466928603031278,0.74698891372507,0.902587119028977,0.560926090736634
"122",0.824081925758437,0.458328595479608,0.854796084937104,0.225100667137087,0.453668648689377,0.736398627629932,0.881207177096881,0.543630438675008
"123",0.824524972849641,0.475488145527313,0.886687146568062,0.234547984740154,0.475262418850931,0.720854074537069,0.877267703863033,0.518878247838228
"124",0.818534186769941,0.439195944169276,0.875300078272116,0.259097715590822,0.454001487578063,0.731249841826364,0.881776942478522,0.564667293229792
"125",0.833595495581286,0.473318712132521,0.844469744813463,0.268833313360418,0.458513294050757,0.735369608139935,0.875088104588182,0.547197515074698
"126",0.828761155124957,0.461610327458692,0.839190908065563,0.282430040587313,0.457959066019945,0.736844455795459,0.886537949992506,0.581990902472165
"127",0.825609044833667,0.48711066844421,0.860042319062782,0.238315354032885,0.43310417724637,0.744214785144028,0.88419439782718,0.563132841118877
"128",0.848038999832028,0.461375544835018,0.874368203549062,0.267644063592046,0.466740026973001,0.753657742637707,0.860128656023454,0.57725735590395
"129",0.815179824970343,0.468625698293824,0.908568226931068,0.234529133378402,0.451651768507626,0.714067609370403,0.896093862193309,0.570813874507719
"130",0.826896339086214,0.498186942907472,0.890216871327165,0.235943863424111,0.440733592178674,0.761807109916393,0.890474524854422,0.570100888577955
"131",0.809834001619492,0.47624149548253,0.882657664034759,0.272414105797167,0.412406089062391,0.712929030979227,0.889714500553703,0.576693790032222
"132",0.821638231316617,0.468467383531797,0.866650890863449,0.258914812128575,0.492073284645196,0.741876797688183,0.922286732891454,0.579982127241015
"133",0.845158019734776,0.473379385000653,0.847410804251585,0.282877276423055,0.462585636569384,0.718950687925471,0.883428507553909,0.579766992330834
"134",0.836129322045946,0.464870254172162,0.849169961662368,0.264346148927341,0.457643300900044,0.74452598939717,0.892265883989387,0.520746206316014
"135",0.847276970939124,0.491649765686286,0.871755746541198,0.260416850923903,0.458894989253702,0.749303649709827,0.888370729096526,0.567762644865667
"136",0.843214665971701,0.477049041639344,0.872572062014241,0.262248836045457,0.462031483268363,0.735608948156207,0.892975361019093,0.565313720811359
"137",0.844246758842672,0.459045810973555,0.854056171618074,0.270663730937484,0.441404570080655,0.764700818983415,0.896919366663172,0.585576217889471
"138",0.833204148156013,0.4895685145791,0.853548992797858,0.265707516978376,0.458914728349355,0.761617035685955,0.879192967345684,0.597556565734971
"139",0.807854655547854,0.450891520712791,0.900660051875721,0.296204905912574,0.466938197810909,0.752316283944915,0.929929017576919,0.576911435823257
"140",0.822994433669098,0.489665229328421,0.882128960537679,0.277172652336892,0.480327242191985,0.727612991549248,0.906323467899571,0.577486136513444
"141",0.816171880633803,0.447452416847592,0.879485150991853,0.271734694441953,0.479844027055512,0.733757751400975,0.895336477983419,0.584635127386413
"142",0.83852708834358,0.476163773775179,0.872867424785468,0.269625587825143,0.51447249653088,0.74527988021871,0.902037900555852,0.579997064834958
"143",0.832151569789024,0.492137065573312,0.8725671997189,0.281204778893899,0.478404450966512,0.74605519775082,0.883954370407043,0.609512915145435
"144",0.818531870420044,0.500682568967194,0.861958491145416,0.280561511257634,0.448307173353883,0.736324052090903,0.884741532812917,0.557873275615743
"145",0.830349384808232,0.484514469542282,0.906241909109465,0.289898444424959,0.491826305052333,0.733574756630682,0.869500178643194,0.593888304531291
"146",0.828692564412402,0.503932381769962,0.858696426606447,0.281113984990268,0.489419958907113,0.744123528015529,0.857138631646427,0.592918420884626
"147",0.847746259574073,0.481175985238993,0.870485880199124,0.269981030343888,0.485226622823882,0.755551705152251,0.908566535714745,0.605292387831544
"148",0.828085810507073,0.505917221092661,0.872643972919578,0.281711808350205,0.478600685709248,0.769888307358859,0.915147453172958,0.583150040447881
"149",0.848272559682838,0.498712366257765,0.851942107297972,0.25330144497283,0.487090353162529,0.729149474975494,0.895255031748499,0.567983650116651
"150",0.848914499664798,0.520640017844757,0.871635757526759,0.278771073021128,0.472431614865156,0.759373090763092,0.898157757813107,0.600525250271973
"151",0.837191742040281,0.48161926046325,0.893871410034866,0.298964318073978,0.502253073149491,0.754947462191344,0.934530723622734,0.596875806185532
"152",0.825243871302614,0.494767565906424,0.880639835150326,0.296448298166691,0.48925339556978,0.755165848172068,0.919897946640971,0.594417604067271
"153",0.830725291658667,0.499132893187606,0.866151939761028,0.27652378257514,0.496037213101602,0.742240942207046,0.903785326159626,0.590098281381292
"154",0.846624544345316,0.522242712993511,0.906929675841991,0.273878530078468,0.47875229854961,0.754734343179105,0.879734433938017,0.5922424848403
"155",0.826840124610586,0.465154938282534,0.875262983250345,0.310946322823056,0.476626210727025,0.759331104824777,0.880410943184461,0.594735723322635
"156",0.846045320143998,0.499149167783433,0.872984078684359,0.287020379311618,0.494759004432153,0.758971786342712,0.891967297014496,0.576179832665685
"157",0.842880005252327,0.511176330311574,0.872339102978618,0.2633079670007,0.458391942383141,0.768767640413452,0.918685171812128,0.594380059621688
"158",0.830409723309222,0.493813150204752,0.918931101115143,0.26619361723668,0.497424033649866,0.763939590657985,0.879846042384095,0.613379550667583
"159",0.825852957882886,0.521043059771851,0.848295588298657,0.30283803569154,0.486513297388732,0.738106005423519,0.892408604777913,0.602377914125319
"160",0.831011639519415,0.490268688272094,0.897667267986609,0.295059527453866,0.520489588674792,0.760950751123672,0.909000958103557,0.60603804511523
"161",0.849599807755283,0.498289768435502,0.849639170205503,0.292961860134597,0.487236090115204,0.740747823467083,0.892854719969934,0.596305293836614
"162",0.826926865279169,0.515957988096459,0.879051936508621,0.321715024197205,0.498030643289302,0.749030244168331,0.884915595747705,0.626286993120925
"163",0.831628249835425,0.521774450125217,0.909318965210681,0.2826143761895,0.483132828602203,0.74403211579555,0.913569602040891,0.642266971795882
"164",0.842694328123953,0.502181293142321,0.870324781993075,0.314072288085661,0.518708053655642,0.743675344130114,0.919945101836582,0.592991979474857
"165",0.848469896545091,0.531105954120181,0.891343536080516,0.294898820880404,0.493903407582656,0.753162024857878,0.90550146656873,0.610339486387365
"166",0.865644651217394,0.47155878091048,0.883917240527631,0.299592785082797,0.506660549345376,0.783379164691301,0.90129183448326,0.621597416419927
"167",0.832907989522153,0.522544075035204,0.884675832256935,0.346599653366658,0.529093615266819,0.753231504700677,0.877650857125269,0.628098263425509
"168",0.837942369755048,0.544732201065406,0.919331305160383,0.314710939565886,0.488588456977719,0.748478984150442,0.908740700228439,0.597408541858739
"169",0.833056470488447,0.504476490150162,0.881667653553937,0.29797581334101,0.522428223186007,0.7451129379464,0.905139083684617,0.594635139105699
"170",0.826519572516176,0.497598114859059,0.897937024904384,0.313642162305421,0.513631235630858,0.766069156883014,0.895110382313405,0.615530376184746
"171",0.837767123175727,0.534537040186072,0.862157071172618,0.302927214740266,0.503693874817713,0.746699189014988,0.911281922049984,0.597257020681629
"172",0.837871088025033,0.528685772827576,0.897025079884614,0.33523402175603,0.517938648961721,0.767803021715103,0.919288917253689,0.621855049423781
"173",0.859729911930033,0.533745862631049,0.868634312802079,0.292712216007544,0.491915073481902,0.743327732310105,0.907100070719662,0.601245179843546
"174",0.822723255274967,0.507762373385438,0.901917981231085,0.320061914499825,0.525476138782786,0.76309918780215,0.893403429597173,0.607756649048968
"175",0.853431524772214,0.539520051922831,0.900478768636244,0.294451418091458,0.490612074776886,0.772799029485509,0.876424835002337,0.636823826168721
"176",0.841506229940117,0.513657377861961,0.84640096053172,0.306460487237104,0.461073896707461,0.767474502785603,0.897967887994618,0.601042382935323
"177",0.844760213639371,0.514594605373667,0.899107890330256,0.313469273885611,0.517058126113727,0.770782985005827,0.873927608839323,0.617115203240565
"178",0.843309593110478,0.518088436868058,0.901498303976924,0.323982712032868,0.496582512174319,0.754356161108038,0.897527111004523,0.636478487415552
"179",0.860838460083427,0.51787501823673,0.890914199054977,0.343119758461242,0.509103291583961,0.763568570807491,0.938649799258542,0.597159943910141
"180",0.828845628549197,0.513956098281424,0.921336341676674,0.30879200701235,0.494966908060159,0.787387682165583,0.937726814235259,0.625531993111626
"181",0.849118862763743,0.53269411942813,0.90147231386926,0.295789303173886,0.493524567487005,0.754377067382462,0.909065272110479,0.619177385477112
"182",0.841433021014251,0.507732457354338,0.902728745472386,0.317133126365316,0.528465564797405,0.769226744103075,0.890244517442675,0.621019809059151
"183",0.830990522438776,0.510690718832022,0.893973011903271,0.310231334399299,0.500780975067042,0.780866103334352,0.899112140615563,0.628696421336462
"184",0.836609502124456,0.544446273962715,0.908918903588273,0.349305745850755,0.501954387893629,0.774797554188035,0.940072161497219,0.608807866149855
"185",0.863117588226919,0.511855540040537,0.866154557689473,0.29921613786772,0.51558683923398,0.772727870942317,0.883393289889867,0.6525621120712
"186",0.862121762203127,0.549612930593303,0.896868184832744,0.335005394475578,0.50165159244637,0.767690664766892,0.900369538034038,0.624267914767424
"187",0.826447427149046,0.546844039048026,0.897050436327288,0.33203053929062,0.490532142767468,0.764198376021345,0.92810547594099,0.614304417661476
"188",0.847897719324507,0.533587148808091,0.918692752842276,0.348783212380506,0.536034383016846,0.772652873005948,0.913109654508895,0.616977281814486
"189",0.846810639864174,0.535820856771387,0.904854599970803,0.346769752525409,0.530895001814886,0.773707640856966,0.894229153717724,0.619961760834542
"190",0.836797635426232,0.539055269834514,0.894231531914257,0.317900189338391,0.530073373174533,0.739481918129604,0.932242571008801,0.648365179812496
"191",0.842926097715348,0.536264691052585,0.915221641593161,0.358308886043486,0.505479890885699,0.770404715644185,0.927309959056844,0.631699987687321
"192",0.863492964691849,0.533733455981379,0.898861148264667,0.347418327768861,0.52760146725957,0.791594325716507,0.917352054612887,0.619940130582275
"193",0.82287642312386,0.528522306718004,0.8829512736668,0.381453944479217,0.50639860086743,0.770798556050587,0.919501617470428,0.628214648103082
"194",0.844313521858352,0.530631005599527,0.932959995162388,0.289189172561945,0.509222378981893,0.78043914123017,0.892187612435718,0.61344047457625
"195",0.83135279793501,0.513174748111664,0.917748691586637,0.321906451095053,0.516363037135774,0.749292700055349,0.895883692976288,0.634417329676102
"196",0.843384906631419,0.528404738830006,0.943502391954527,0.376968434514982,0.547282671563021,0.77455055266209,0.915205765418505,0.597155912903018
"197",0.838410200010085,0.511331078726188,0.90833516879758,0.337966212694228,0.541186500868793,0.789934930185557,0.903592092872936,0.657251699082909
"198",0.867485578022738,0.5390991940552,0.948290873594219,0.308742909110628,0.557809712039282,0.762747371694094,0.904206984997203,0.65294550067717
"199",0.868660013729763,0.54885984061103,0.893589705787945,0.353499248783335,0.527944313031854,0.776089923174077,0.893745301407855,0.621195593821607
"200",0.840604552945342,0.544606207625842,0.889521289777806,0.317803515425819,0.540488425491359,0.768491492344359,0.942177254195473,0.605745483975405
"201",0.841002359208565,0.539614966704073,0.909395225764688,0.3697961876668,0.534901089838118,0.776098926494314,0.918747444270017,0.623979466705431
"202",0.846316714147365,0.5374299246173,0.890088958084271,0.370291130527765,0.534691978220293,0.764923811910889,0.949777041937951,0.619863384643619
"203",0.851891412723938,0.55271634885457,0.900638516092962,0.363223657186292,0.548536676700061,0.79825339054799,0.921186571086883,0.642945285799298
"204",0.84206072014911,0.52998215256432,0.917359776014127,0.348284631834496,0.524837047343629,0.763714650538932,0.951515412131387,0.655173768601434
"205",0.862534557847918,0.581220239450379,0.886264495103899,0.360549066763287,0.545740330776879,0.787768281342437,0.939554739224503,0.653064194145834
"206",0.850514924207831,0.553174348519565,0.903121203192742,0.352210642756829,0.528724239560784,0.791464981871555,0.892074870067751,0.652347626279218
